# source, target, weight, time
10,1897,1,1132900140
10,1829,1,1132900500
10,1903,1,1132995720
10,1568,1,1132995600
10,1908,1,1132997220
10,1591,1,1132996140
10,1919,1,1133109960
10,1920,-1,1132996200
10,1035,1,1132996500
10,1928,1,1133109960
10,1290,1,1133110260
10,1804,1,1133110320
10,1936,1,1133212080
10,1432,1,1133362140
10,910,1,1133472300
10,1952,1,1133362140
10,1174,1,1133472720
10,1956,1,1133472600
10,1968,1,1133523840
10,1977,1,1133524260
10,1629,1,1133524320
10,795,1,1133571300
10,1988,1,1133757360
10,1989,1,1133757420
10,1014,1,1133757420
10,1909,1,1133812740
10,2010,1,1133812740
10,892,1,1133884680
10,2015,-1,1133884860
10,2016,-1,1133885220
10,762,1,1133885640
10,1643,1,1133999160
10,1824,1,1133999340
10,1574,1,1133999400
10,1323,1,1134174420
10,1447,1,1134049980
10,1476,1,1134174300
10,1944,1,1134214740
10,1915,1,1134437940
10,2046,1,1134214980
10,696,1,1134214860
10,1701,1,1134245160
10,1260,1,1134354600
10,1609,1,1134528300
10,1898,1,1134528420
10,2058,1,1134528420
10,862,1,1134784980
10,2053,1,1134600600
10,971,1,1134600660
10,2066,1,1134601860
10,1237,1,1134622320
10,2074,1,1134622320
10,1961,1,1134784920
10,1415,1,1135000500
10,1835,1,1135000560
10,1814,1,1135000620
10,1734,1,1135000740
10,1272,1,1135000680
10,1135,1,1135139340
10,1431,1,1135221420
10,2125,1,1135357020
10,2128,1,1135261140
10,2133,1,1135310580
10,2138,1,1135356900
10,2140,1,1135605540
10,2145,1,1135356780
10,944,1,1135411080
10,863,1,1135501980
10,1485,1,1135411140
10,2155,-1,1135439580
10,948,1,1135439640
10,1001,1,1137323520
10,1803,1,1136331420
10,1890,1,1135685880
10,1418,1,1135685820
10,2176,1,1135771800
10,2004,1,1135897800
10,2183,1,1135898220
10,2190,1,1135963800
10,1682,1,1135963980
10,656,1,1136074560
10,2201,-1,1136000340
10,1366,1,1136091180
10,1562,1,1136074560
10,2208,1,1136227080
10,677,1,1136378280
10,2219,1,1136378160
10,781,1,1136419320
10,2224,1,1136500200
10,2226,1,1136499780
10,2258,1,1137445440
10,2262,1,1136499900
10,1471,1,1136499900
10,2269,-1,1136500020
10,2048,1,1136500260
10,2132,1,1136589600
10,2273,-1,1136589660
10,1993,-1,1136589840
10,2281,-1,1136589720
10,1681,1,1136640900
10,2293,1,1136682480
10,930,1,1136604840
10,2296,1,1136640840
10,2287,1,1136995080
10,2349,1,1136830560
10,885,1,1136995140
10,2352,-1,1136995320
10,2356,1,1136995320
10,925,-1,1136995440
10,2360,1,1137149880
10,2361,1,1137149880
10,1937,1,1137282720
10,2379,1,1137323580
10,2381,1,1137514500
10,2371,1,1137445440
10,2405,1,1137514500
10,1699,1,1137727440
10,2434,1,1137897780
10,2397,1,1137897780
10,2438,1,1137897900
10,2096,-1,1138236900
10,1830,1,1137975360
10,1901,1,1138236900
10,2451,1,1138237200
10,321,1,1138237560
10,1266,1,1138237260
10,2485,-1,1138237500
10,962,1,1138237740
10,1393,1,1138237980
10,1249,1,1138237860
10,1256,1,1138237980
10,1051,1,1138534080
10,1501,1,1138685700
10,2511,1,1138685220
10,1515,1,1138865400
10,2516,1,1138685280
10,1509,1,1138685460
10,1456,1,1138685640
10,2532,1,1138865760
10,2202,1,1138865400
10,2546,1,1138865640
10,2592,1,1125829500
10,2855,1,1132010820
10,3141,1,1157569560
10,3203,1,1148510880
10,3301,1,1150422000
10,3059,1,1149626700
10,3347,1,1149039660
10,2842,1,1148511300
10,2742,1,1148511240
10,2740,1,1148511180
10,2063,1,1148510940
10,2270,1,1148510820
10,2430,1,1148510580
10,2204,1,1148510700
10,3169,1,1148683980
10,2492,1,1148683920
10,2761,1,1149994560
10,3457,1,1149039900
10,2459,1,1149039720
10,1933,1,1149039720
10,2666,1,1149039600
10,3487,1,1149285060
10,3109,1,1149285120
10,2787,1,1149517920
10,3504,1,1149517980
10,2810,1,1149518040
10,2838,1,1149626940
10,2758,1,1149738360
10,1567,1,1149626760
10,3521,1,1149738420
10,3531,1,1149959340
10,2566,1,1149959160
10,2732,1,1149959280
10,428,1,1150049820
10,2366,1,1150146180
10,3555,1,1150321620
10,2291,1,1150321560
10,3563,1,1150349580
10,553,1,1150591380
10,2756,1,1150710720
10,3464,1,1150868100
10,2980,1,1150868160
10,3589,1,1150937280
10,3591,1,1151043540
10,2897,1,1151043660
10,3452,1,1151043840
10,2315,1,1151138220
10,2507,1,1151315460
10,2059,1,1151315160
10,2373,1,1151410440
10,2018,1,1151526000
10,3630,1,1151526180
10,3633,1,1151617380
10,2864,1,1151772420
10,2975,1,1151772360
10,3645,1,1151974320
10,2177,1,1152062040
10,2289,1,1152043860
10,3664,1,1152043920
10,3242,1,1152588840
10,3690,1,1152207720
10,3691,1,1152163380
10,756,1,1152297900
10,3651,1,1152411180
10,2127,1,1154053080
10,2427,1,1152588720
10,3751,1,1152656100
10,3661,1,1152656160
10,1130,1,1153068960
10,3763,1,1152763140
10,2607,1,1152953580
10,2697,1,1152894000
10,3627,1,1153221960
10,3787,1,1153261980
10,3138,1,1155056220
10,3444,1,1153353720
10,3287,1,1153539780
10,3303,1,1153457580
10,3815,-1,1153581960
10,3825,1,1153498080
10,3004,1,1153498140
10,2673,1,1153515600
10,1950,1,1153677720
10,3157,1,1153611300
10,3842,1,1153694520
10,3848,1,1153767180
10,2908,1,1153980240
10,2648,1,1153980180
10,3861,1,1154130120
10,3866,1,1154390160
10,3867,1,1154320440
10,3870,1,1156218420
10,3097,1,1154394720
10,3248,1,1155373920
10,2348,1,1155705960
10,1828,1,1154780280
10,3331,1,1154816820
10,2389,1,1154816880
10,1589,1,1155145380
10,3330,1,1155145380
10,3939,1,1155373860
10,2091,1,1155374100
10,1267,1,1155374100
10,3967,1,1155705960
10,3971,1,1155705900
10,2617,1,1158034740
10,3316,1,1155706080
10,2420,1,1155706020
10,4007,1,1156246680
10,3972,1,1155792600
10,2867,1,1156218360
10,4031,1,1156246620
10,2850,1,1156246740
10,3459,1,1156519740
10,4052,1,1156424760
10,4059,1,1156599960
10,4063,1,1156685340
10,1585,1,1156941300
10,3148,1,1157417220
10,2863,1,1157299740
10,4097,1,1157299680
10,1080,1,1157493840
10,3238,1,1157417040
10,3680,1,1157569620
10,1960,1,1157671800
10,3580,1,1157671860
10,2518,1,1157671920
10,3581,1,1157879220
10,62,1,1157869560
10,4129,1,1157869620
10,4131,-1,1158330960
10,3134,1,1158281460
10,2765,1,1158638460
10,3019,1,1158669360
10,3147,1,1158727140
10,3033,1,1159317300
10,4171,1,1159535820
10,4172,1,1159738860
10,3845,1,1159738860
10,4217,1,1159738920
10,3307,1,1159916520
10,2563,1,1159916580
10,3406,1,1160824980
10,3849,1,1160114460
10,2250,1,1160552100
10,4275,1,1160465640
10,3800,1,1160465700
10,3647,1,1160552040
10,4291,1,1160625540
10,4297,1,1160552280
10,3702,1,1160773260
10,4299,1,1160773200
10,1238,1,1160773380
10,4304,1,1160777940
10,4210,1,1160773380
10,4312,1,1160773320
10,2044,1,1160777940
10,2799,1,1160773320
10,3045,1,1160904720
10,2476,1,1161235620
10,1851,1,1161459540
10,3128,1,1161236220
10,3904,1,1161459420
10,1192,1,1161459480
10,3653,1,1161459480
10,4424,1,1162014600
10,4431,1,1162014660
10,1627,1,1162014720
10,1197,1,1162014780
10,3280,1,1162943700
10,3152,1,1162943940
10,3140,1,1162944000
10,2533,1,1162943880
10,4480,1,1162943940
10,3146,1,1162944000
10,3488,1,1162944060
10,2544,1,1162944120
10,2735,1,1162944120
10,3719,1,1163204640
10,4499,1,1163204460
10,3320,1,1163204520
10,2158,1,1163279940
10,3873,1,1163279940
10,4517,1,1163474640
10,3002,1,1163474700
10,4528,1,1163475300
10,4535,1,1164176220
10,4541,1,1164175260
10,2172,1,1164174660
10,4558,1,1164174600
10,4569,1,1164174660
10,2818,1,1164335280
10,4573,1,1164615000
10,4077,1,1164615120
10,14,1,1175844900
10,5668,1,1180920840
10,3672,1,1180920300
10,5864,1,1180921620
10,5430,1,1180921560
10,5887,1,1180920240
10,4489,1,1180920600
10,3475,1,1180920420
10,4213,1,1180918320
10,1761,1,1134602040
11,1,1,1095224160
11,7,-1,1095223080
11,168,-1,1096903560
11,198,1,1096942020
11,227,1,1096943100
11,229,1,1097434500
11,248,1,1098063180
11,257,1,1098213480
11,262,-1,1098449460
11,69,1,1098933300
11,319,1,1099521660
11,320,1,1099520700
11,331,1,1100098200
11,356,1,1100563440
11,388,1,1100670780
11,393,1,1101049440
11,399,-1,1100786460
11,217,1,1100900040
11,24,1,1092553440
11,474,1,1086017220
11,482,1,1101568920
11,221,1,1101496440
11,51,-1,1102145040
11,510,1,1102303560
11,552,1,1103697000
11,573,1,1104712440
11,254,1,1104903780
11,232,1,1105900380
11,608,1,1106682840
11,614,1,1106889180
11,616,1,1106889960
11,398,1,1109292000
11,658,1,1109726520
11,679,1,1110724860
11,684,-1,1110488460
11,694,1,1110725940
11,640,1,1110724320
11,373,-1,1111602480
11,721,-1,1111602780
11,747,1,1112361420
11,765,1,1113050520
11,926,-1,1118106720
11,680,1,1118982060
11,604,1,1120454760
11,855,1,1120795020
11,774,1,1120656360
11,735,1,1121640720
11,1059,1,1121732820
11,1136,1,1122296160
11,588,1,1122776640
11,237,1,1123466160
11,740,1,1124160660
11,1332,-1,1125169800
11,1437,1,1126659600
11,1491,1,1127789580
11,1500,1,1127950440
11,2066,-1,1134609960
11,2455,1,1144250820
11,270,-1,1142221020
11,3073,1,1145382000
11,2059,-1,1147566180
11,1184,-1,1148411820
11,3488,1,1151803860
11,3816,1,1153435200
11,62,-1,1171206180
12,1,1,1095232740
12,168,-1,1097118780
12,196,1,1097218500
12,24,-1,1097118420
12,227,1,1098169320
12,228,1,1097118180
12,239,1,1097568780
12,275,-1,1098779640
12,312,1,1101406500
12,217,1,1101406440
12,163,1,1101406320
13,1,1,1095243600
13,25,1,1095243540
13,49,1,1095063720
13,9,-1,1094736420
13,86,-1,1080750000
13,116,1,1095904020
13,118,1,1095903960
13,22,1,1096175280
13,161,1,1096974180
13,168,-1,1096973700
13,196,1,1096974060
13,198,1,1096974000
13,24,1,1096973880
13,227,1,1097101860
13,234,1,1097577360
13,239,1,1097826600
13,262,1,1098773220
13,0,1,1098773040
13,320,1,1099645560
13,330,1,1099819140
13,342,1,1100491800
13,346,1,1100491800
13,356,1,1100491620
13,357,1,1100491680
13,359,1,1100491560
13,361,1,1100491560
13,363,1,1100491500
13,205,1,1100491380
13,130,-1,1100735940
13,386,1,1100589540
13,387,1,1100667780
13,388,1,1100667660
13,163,1,1101774180
13,193,-1,1089508260
13,174,1,1082340300
13,435,-1,1082067660
13,440,1,1084984680
13,43,1,1083480240
13,464,-1,1083539760
13,466,-1,1084409820
13,474,1,1085923500
13,338,-1,1083009120
13,482,1,1101774120
13,64,1,1090733220
13,50,1,1094004720
13,498,1,1101774000
13,221,1,1101773880
13,406,1,1101774060
13,254,1,1101773820
13,511,1,1102096260
13,512,1,1102096440
13,139,1,1102096380
13,167,1,1102319220
13,526,1,1102096320
13,51,1,1102096140
13,510,1,1102292760
13,340,1,1102292880
13,529,1,1102292880
13,532,1,1102318920
13,552,1,1104048360
13,554,-1,1104048240
13,556,1,1104048840
13,558,1,1104048300
13,561,1,1104048780
13,562,1,1104048960
13,573,1,1105092600
13,203,1,1105092720
13,306,1,1105734180
13,591,1,1105734060
13,592,1,1105733940
13,381,1,1108346820
13,963,1,1118697300
13,571,1,1119452760
13,988,1,1119625320
13,1021,1,1119545940
13,309,1,1119624900
13,298,-1,1119742500
13,1150,1,1122140940
13,237,1,1123783500
13,728,1,1127906040
13,1370,1,1129841880
13,1676,1,1130127000
13,1709,1,1130437860
13,1578,-1,1130946840
13,1704,1,1131075360
13,1802,1,1131317280
13,1060,1,1131317160
13,1770,1,1131522240
13,606,1,1132190880
13,1892,1,1132556040
13,2133,1,1135744080
13,944,1,1135490400
13,2004,1,1135983540
13,2226,1,1136720640
13,2258,1,1137628020
13,2262,-1,1136994000
13,1681,1,1136993760
13,885,1,1136993640
13,2361,1,1137627960
13,1937,1,1137627900
13,1853,1,1146423960
13,2177,1,1152395700
13,3242,1,1152989700
13,3691,1,1152395940
13,2427,1,1153084380
13,3661,1,1153084260
13,3763,1,1153084140
13,3825,1,1153795920
13,1950,1,1153940400
13,2908,-1,1154623620
13,2348,-1,1156041960
13,1267,1,1165489800
14,1,1,1095339000
14,25,1,1095339060
14,49,1,1095339180
14,31,1,1095339300
14,26,1,1095456900
14,86,-1,1080555900
14,22,1,1096077660
14,168,1,1097105100
14,24,1,1097483340
14,174,1,1082422380
14,435,-1,1081818180
14,97,1,1087171740
14,262,-1,1092000360
14,7,1,1087602240
14,43,1,1083506280
14,474,1,1086136140
14,338,-1,1082939460
14,50,1,1094181300
14,498,1,1101511440
14,139,1,1102119420
14,51,1,1102334400
14,532,1,1102387020
14,605,1,1106478120
14,684,1,1110508800
14,546,1,1110945000
14,812,1,1114825980
14,917,1,1121720820
14,1578,-1,1130799060
14,2405,1,1138008180
14,2587,-1,1139959140
14,2425,1,1144019100
14,2191,1,1146184920
14,383,1,1146570480
14,891,1,1147718040
14,2740,1,1148250960
14,1184,1,1148254260
14,1892,1,1153522560
14,698,1,1157417280
14,4087,-1,1157078640
14,2039,-1,1157341620
14,1960,1,1157754720
14,4168,-1,1158953640
14,3644,-1,1161123600
14,4157,-1,1164598920
14,4118,1,1169236080
14,1249,1,1170642600
14,3045,1,1189121220
14,669,1,1169606640
14,6598,1,1191528420
14,6782,1,1195052820
15,1,1,1095341460
15,24,1,1092703920
15,681,1,1112016960
15,739,1,1112295780
15,774,1,1113504180
15,581,1,1113504000
15,719,1,1117644180
15,1064,1,1121018340
15,898,1,1122328560
15,1284,1,1123958400
15,1441,1,1126723380
15,807,1,1128207540
15,1534,1,1128695100
15,910,1,1133652780
15,1256,1,1138325820
16,1,1,1095421740
16,25,1,1095364740
16,7,1,1095195300
16,26,1,1095336060
16,9,1,1094730600
16,86,1,1080570060
16,44,1,1095794700
16,118,1,1096059720
16,161,1,1096567860
16,168,1,1096914960
16,24,1,1097085720
16,234,1,1097521140
16,239,1,1097810340
16,247,1,1097716500
16,262,-1,1098395940
16,0,1,1098383940
16,125,1,1098981720
16,320,1,1099522740
16,329,-1,1099597860
16,310,1,1099761960
16,235,1,1099761720
16,342,1,1099951200
16,346,1,1099951320
16,357,1,1100034960
16,174,-1,1082382240
16,104,1,1080573120
16,466,-1,1084480560
16,50,-1,1088701500
16,535,1,1102601820
16,536,1,1102602000
16,568,1,1104715860
16,254,1,1104967020
16,592,1,1105738920
16,599,1,1106093700
16,605,1,1106146740
16,614,1,1106861400
16,660,1,1110403500
16,682,1,1110318060
16,684,-1,1110842940
16,1082,1,1121151060
16,857,1,1121268720
16,1112,1,1121317440
16,898,1,1122176220
16,29,1,1123124220
16,1384,1,1125935220
17,1,1,1095447420
17,121,-1,1100037180
17,168,-1,1096916160
17,193,-1,1089499020
17,435,-1,1081818420
17,50,1,1094370420
17,495,1,1111168440
17,28,1,1112834520
17,394,1,1112834460
17,281,1,1113237360
17,587,1,1114663860
17,2349,1,1137254820
18,1,1,1095451860
18,25,1,1095451920
18,49,1,1095029460
18,5,1,1095029460
18,31,1,1094776500
18,26,1,1095452100
18,116,1,1095451740
18,138,1,1095796740
18,44,1,1095796800
18,80,1,1095992340
18,150,1,1095899580
18,153,1,1095899520
18,118,1,1095899460
18,22,1,1095899460
18,141,1,1096337580
18,161,1,1096732980
18,168,1,1096946940
18,196,1,1096946820
18,198,1,1096946700
18,24,1,1097006700
18,227,1,1096945560
18,228,1,1097006820
18,229,1,1097951640
18,234,1,1097950800
18,239,1,1097950860
18,248,1,1098042180
18,122,1,1098042060
18,257,1,1098184860
18,262,1,1098298800
18,0,1,1098579060
18,50,1,1094015460
18,167,1,1102638600
18,526,1,1102638540
18,510,1,1102638180
18,340,1,1102638120
18,529,1,1102638120
18,532,1,1102638360
18,535,1,1102638000
18,536,1,1102638660
19,1,1,1095458520
19,25,1,1095169380
19,49,1,1095031380
19,5,1,1095031620
19,26,1,1095348240
19,138,-1,1095717780
19,44,1,1095717900
19,140,-1,1095862200
19,80,1,1095868680
19,151,-1,1095876660
19,153,1,1095902280
19,161,1,1096555140
19,196,1,1096901820
19,227,1,1097009880
19,228,1,1097009760
19,229,1,1097517960
19,234,1,1097589240
19,239,1,1097589240
19,248,1,1098055140
19,122,1,1098055200
19,18,1,1098055320
19,257,1,1098200160
19,27,1,1098200580
19,0,1,1098843720
19,278,1,1116988800
19,69,1,1098844140
19,125,1,1099364340
19,316,1,1099364580
19,310,1,1099673700
19,235,1,1099673580
19,330,1,1099870680
19,332,1,1099882140
19,342,1,1100017860
19,346,1,1100030820
19,347,1,1100017920
19,210,-1,1100018400
19,357,1,1100034720
19,363,1,1100708160
19,130,1,1100629920
19,388,1,1100731560
19,217,1,1100895540
19,435,-1,1081905960
19,97,1,1086791940
19,262,-1,1092007200
19,338,-1,1082939100
19,64,1,1090858560
19,50,1,1094168940
19,512,1,1102007520
19,167,1,1102040700
19,510,1,1102460820
19,340,1,1102460880
19,535,1,1102461540
19,536,1,1102566300
19,371,-1,1103663880
19,550,-1,1103609820
19,552,1,1103611500
19,554,1,1103739900
19,568,1,1104638100
19,573,1,1105244880
19,203,1,1105244760
19,254,1,1104938340
19,591,1,1105855560
19,592,1,1105591080
19,598,1,1105855440
19,232,1,1105855200
19,599,1,1106069880
19,605,1,1106592600
19,612,-1,1106794620
19,614,1,1106860920
19,616,1,1107299340
19,618,1,1107274140
19,579,1,1107806760
19,284,1,1107927120
19,279,1,1107916260
19,381,1,1108399200
19,634,1,1109111640
19,676,1,1110298920
19,684,1,1110743160
19,694,1,1110951840
19,640,1,1110744240
19,546,1,1110931500
19,657,1,1111611840
19,681,1,1111962780
19,28,1,1112372100
19,757,-1,1112548860
19,394,1,1112810700
19,765,1,1113063060
19,281,1,1113235920
19,786,1,1113253080
19,838,1,1116425160
19,894,-1,1117056300
19,897,1,1117074480
19,638,1,1117118700
19,410,1,1117598100
19,683,1,1119027600
19,680,1,1118884560
19,957,1,1119298980
19,571,1,1119298920
19,641,1,1119541320
19,911,1,1119801240
19,1052,1,1120501200
19,1082,1,1120869120
19,857,1,1121262720
19,1112,1,1121271000
19,972,1,1122059700
19,898,1,1122311040
19,860,1,1122310860
19,1207,-1,1122944220
19,733,1,1123035120
19,780,1,1123164480
19,983,1,1123511400
19,1249,-1,1123512300
19,1264,1,1123879020
19,1276,1,1123902540
19,1278,1,1123903620
19,1063,1,1125669180
19,967,1,1126032720
19,1384,1,1126032300
19,1434,-1,1126797480
19,868,-1,1116425280
19,1459,-1,1127312880
19,783,1,1127402340
19,1467,1,1127422860
19,1375,1,1128709740
19,1551,1,1128732360
19,1611,1,1129918800
19,1631,1,1129578420
19,1640,-1,1129928580
19,1703,-1,1130526000
19,947,1,1130437980
19,1704,1,1131157500
19,1802,1,1131156060
19,1060,1,1131156000
19,51,1,1131858780
19,1542,-1,1131832440
19,1450,1,1132355580
19,1591,1,1133151840
19,1804,1,1133152320
19,910,1,1133468040
19,1976,1,1133577000
19,1643,1,1134148980
19,2083,1,1135123020
19,2133,1,1135309140
19,2144,-1,1135309860
19,656,1,1136393280
19,2269,-1,1136488500
19,321,1,1138135080
19,1256,-1,1138835640
19,2532,-1,1138907340
19,2580,1,1139290020
19,168,-1,1140018960
19,2621,-1,1140712800
19,391,1,1140738780
19,1106,-1,1140802560
19,2855,1,1131992460
19,3073,1,1145389800
19,3195,-1,1146151980
19,2124,1,1147789320
19,2471,1,1147789320
19,2204,-1,1148412480
19,2648,-1,1148959620
19,428,1,1150125060
19,3691,1,1152199320
19,3763,1,1152887040
19,1950,1,1153699920
19,2348,-1,1155853800
19,3932,1,1155331740
19,2296,1,1160157900
19,4725,1,1166817360
19,2760,1,1167950100
19,3150,1,1168826820
19,5102,1,1171998360
19,5109,1,1171997700
19,2533,1,1172120760
19,817,-1,1174064400
19,5479,1,1175180280
19,5505,1,1176482400
19,5141,-1,1176479820
19,2531,1,1177079460
19,3286,1,1177599900
19,2087,-1,1179172320
19,1235,1,1179938160
19,5058,1,1181092140
19,5145,1,1182447780
19,1761,-1,1134669420
19,6667,1,1193413020
19,5925,1,1197063480
20,1,1,1095462360
20,25,1,1095462420
20,49,1,1094951700
20,121,-1,1100041440
20,80,1,1096383600
20,153,1,1096383480
20,161,1,1096946820
20,198,1,1096966560
20,227,1,1096945560
20,228,1,1097116860
20,239,1,1097558100
20,262,1,1098296820
20,125,1,1099472100
20,320,1,1099542900
20,332,1,1099892040
20,210,1,1100585400
20,130,1,1100730480
20,387,1,1100584860
20,397,1,1100730360
20,24,1,1092531360
20,97,1,1086829500
20,64,1,1090786440
20,221,1,1101968280
20,535,1,1102574400
20,536,1,1102752180
20,554,1,1103784960
20,556,1,1104133260
20,306,1,1105676640
20,592,1,1105676280
20,598,1,1105676220
20,603,1,1106458260
20,605,1,1106384700
20,658,1,1110105840
20,690,1,1110955860
20,495,1,1111567440
20,657,1,1111727700
20,729,1,1111727640
20,394,1,1112863200
20,764,1,1112863140
20,281,1,1113285420
20,581,1,1113284880
20,445,1,1113767040
20,789,1,1114031040
20,812,1,1114648260
20,405,1,1114945680
20,76,1,1115473020
20,848,1,1115914560
20,719,-1,1117830660
20,410,1,1117833540
20,926,1,1117830900
20,1082,1,1120876320
20,751,1,1122706980
20,29,1,1123140420
20,780,1,1123140300
20,880,1,1124650140
20,1353,1,1125359100
20,794,1,1125918420
20,875,1,1126390440
20,807,1,1128140040
20,1184,1,1129154040
20,1579,1,1129153980
20,1568,1,1133057280
20,1989,1,1133750040
20,1909,1,1134190500
20,2010,1,1134190440
20,1937,1,1137463560
20,1578,1,1137463440
20,2451,1,1138354740
20,962,1,1138354380
20,2202,1,1139122140
20,2564,1,1139122080
20,694,1,1139386080
20,2492,1,1148783040
20,428,1,1150244640
21,1,1,1095651360
21,1290,1,1133233500
22,1,1,1095683280
22,31,1,1095374460
22,26,1,1095683400
22,121,-1,1100027280
22,138,-1,1095709200
22,44,1,1096078620
22,150,1,1096423500
22,153,1,1096115160
22,118,1,1095901260
22,156,-1,1096000560
22,161,1,1096564680
22,168,-1,1096838220
22,228,1,1096987680
22,229,1,1097441880
22,239,1,1097848440
22,262,-1,1098567120
22,272,1,1098665580
22,275,-1,1098704820
22,69,1,1098970740
22,85,-1,1098970620
22,125,1,1098971760
22,50,1,1093912200
22,221,1,1101914100
22,254,-1,1102046580
22,531,1,1102784760
22,535,1,1102783980
22,32,-1,1102783920
22,545,1,1102784580
22,253,1,1103291520
22,558,1,1104460980
22,561,1,1104461040
22,592,1,1105576440
22,603,1,1106539920
22,605,1,1106539860
22,610,-1,1106356380
22,612,-1,1107061860
22,381,1,1108245660
22,372,-1,1108443060
22,634,1,1108741500
22,649,-1,1109525760
22,658,1,1109812500
22,533,-1,1110580140
22,690,1,1110590760
22,694,-1,1110648600
22,640,1,1110669360
22,495,1,1111169040
22,774,-1,1113706500
22,281,1,1113236520
22,615,1,1114001940
22,800,1,1113859800
22,740,-1,1113958980
22,816,1,1114950060
22,822,-1,1114635780
22,824,-1,1114693080
22,858,-1,1116211020
22,859,1,1116271560
22,287,1,1116886080
22,48,1,1116894720
22,883,1,1117050300
22,897,1,1117576560
22,724,1,1117576500
22,277,-1,1117573680
22,926,-1,1118032860
22,950,1,1118767620
22,963,1,1118683560
22,971,-1,1118789220
22,1021,1,1119531960
22,903,1,1119736080
22,943,-1,1123019520
22,1354,-1,1125346980
